,Date,Press,Category,Count_News,IsClickbait,forward-referencing,emotional,interrogative,surprise,ellipsis,list,how_to,interjection,spillthebeans,gossip,ending_words,netizen,exaggerated,uncertainty
174,2018-02-12,NewsLens,finance,24,13.0,8.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
175,2018-02-12,NewsLens,global,121,20.0,6.0,12.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,1.0,11.0,1.0,16.0,3.0
176,2018-02-12,NewsLens,health,28,10.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0
177,2018-02-12,NewsLens,life,72,29.0,18.0,9.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,3.0,9.0,0.0,13.0,0.0
178,2018-02-12,NewsLens,politics,36,9.0,1.0,2.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,1.0,4.0,1.0,8.0,1.0
179,2018-02-12,NewsLens,tech,8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,2018-02-12,Storm Media,health,20,15.0,14.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
181,2018-02-12,Storm Media,life,18,9.0,7.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0
182,2018-02-12,TVBS,health,28,8.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
183,2018-02-12,TVBS,tech,20,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
184,2018-02-12,今日新聞,finance,76,12.0,11.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,12.0,0.0
185,2018-02-12,今日新聞,politics,148,17.0,9.0,12.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,3.0,8.0,6.0
186,2018-02-12,報導者,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2018-02-12,報導者,life,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2018-02-19,ETToday,entertainment,524,246.0,79.0,144.0,0.0,16.0,54.0,26.0,0.0,8.0,24.0,53.0,80.0,46.0,124.0,2.0
189,2018-02-19,ETToday,finance,140,22.0,7.0,11.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,5.0,2.0,25.0,0.0
190,2018-02-19,ETToday,global,100,24.0,4.0,22.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,5.0,7.0,19.0,1.0
191,2018-02-19,ETToday,health,100,35.0,22.0,13.0,0.0,2.0,4.0,20.0,1.0,1.0,0.0,1.0,8.0,1.0,19.0,0.0
192,2018-02-19,ETToday,life,360,132.0,66.0,77.0,0.0,7.0,21.0,24.0,1.0,0.0,6.0,16.0,26.0,44.0,71.0,1.0
193,2018-02-19,ETToday,politics,203,26.0,11.0,26.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,4.0,8.0,4.0,21.0,7.0
194,2018-02-19,ETToday,tech,31,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0
195,2018-02-19,NewYorkTimes,entertainment,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2018-02-19,NewYorkTimes,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2018-02-19,NewYorkTimes,global,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2018-02-19,NewYorkTimes,politics,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2018-02-19,NewsLens,finance,23,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0
200,2018-02-19,NewsLens,global,98,17.0,11.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0
201,2018-02-19,NewsLens,health,33,10.0,6.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0
202,2018-02-19,NewsLens,life,74,23.0,17.0,2.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,3.0,7.0,1.0,11.0,1.0
203,2018-02-19,NewsLens,politics,32,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
204,2018-02-19,NewsLens,tech,5,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
205,2018-02-19,Storm Media,entertainment,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
206,2018-02-19,Storm Media,health,19,14.0,13.0,3.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0
207,2018-02-19,Storm Media,life,10,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
208,2018-02-19,TVBS,health,35,9.0,5.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0
209,2018-02-19,TVBS,tech,32,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
210,2018-02-19,今日新聞,finance,104,13.0,13.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,11.0,6.0
211,2018-02-19,今日新聞,politics,124,17.0,8.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0,3.0,5.0,7.0,4.0
212,2018-02-19,報導者,finance,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213,2018-02-19,報導者,global,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2018-02-26,ETToday,entertainment,622,260.0,85.0,163.0,0.0,12.0,56.0,17.0,0.0,10.0,36.0,34.0,88.0,42.0,137.0,1.0
215,2018-02-26,ETToday,finance,159,25.0,6.0,16.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,6.0,19.0,0.0
216,2018-02-26,ETToday,global,100,20.0,3.0,18.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,1.0,4.0,23.0,1.0
217,2018-02-26,ETToday,health,100,39.0,29.0,9.0,0.0,5.0,3.0,25.0,0.0,0.0,1.0,4.0,7.0,3.0,18.0,1.0
218,2018-02-26,ETToday,life,289,121.0,57.0,72.0,0.0,7.0,18.0,16.0,0.0,1.0,6.0,9.0,28.0,51.0,56.0,4.0
219,2018-02-26,ETToday,politics,246,29.0,17.0,33.0,0.0,1.0,1.0,10.0,0.0,2.0,2.0,0.0,7.0,2.0,14.0,1.0
220,2018-02-26,ETToday,tech,40,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0
221,2018-02-26,NewYorkTimes,entertainment,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2018-02-26,NewYorkTimes,finance,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2018-02-26,NewYorkTimes,global,14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
224,2018-02-26,NewYorkTimes,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2018-02-26,NewYorkTimes,life,2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226,2018-02-26,NewYorkTimes,politics,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,2018-02-26,NewYorkTimes,tech,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,2018-02-26,NewsLens,finance,33,9.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
229,2018-02-26,NewsLens,global,111,23.0,15.0,5.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,5.0,0.0,16.0,0.0
230,2018-02-26,NewsLens,health,24,5.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
231,2018-02-26,NewsLens,life,74,25.0,20.0,2.0,0.0,2.0,0.0,12.0,2.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0
232,2018-02-26,NewsLens,politics,48,15.0,9.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0
233,2018-02-26,NewsLens,tech,6,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
234,2018-02-26,Storm Media,health,21,17.0,15.0,1.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0
235,2018-02-26,Storm Media,life,16,8.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
236,2018-02-26,TVBS,health,50,13.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0
237,2018-02-26,TVBS,tech,54,5.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
238,2018-02-26,今日新聞,finance,103,7.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0
239,2018-02-26,今日新聞,politics,189,18.0,11.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,1.0
240,2018-02-26,報導者,global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
241,2018-02-26,報導者,life,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2018-03-05,ETToday,entertainment,647,310.0,89.0,189.0,0.0,6.0,66.0,37.0,0.0,5.0,47.0,53.0,97.0,56.0,152.0,1.0
243,2018-03-05,ETToday,finance,203,27.0,10.0,14.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,22.0,3.0
244,2018-03-05,ETToday,global,100,27.0,14.0,20.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,1.0
245,2018-03-05,ETToday,health,100,46.0,20.0,18.0,0.0,3.0,9.0,18.0,1.0,1.0,1.0,3.0,13.0,3.0,22.0,4.0
246,2018-03-05,ETToday,life,285,128.0,64.0,77.0,0.0,8.0,30.0,11.0,0.0,0.0,10.0,13.0,30.0,54.0,50.0,2.0
247,2018-03-05,ETToday,politics,251,43.0,11.0,54.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,2.0,7.0,10.0,25.0,2.0
248,2018-03-05,ETToday,tech,44,6.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0
249,2018-03-05,NewYorkTimes,entertainment,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250,2018-03-05,NewYorkTimes,finance,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
251,2018-03-05,NewYorkTimes,global,22,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
252,2018-03-05,NewYorkTimes,life,5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253,2018-03-05,NewYorkTimes,politics,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
254,2018-03-05,NewYorkTimes,tech,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2018-03-05,NewsLens,finance,20,7.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
256,2018-03-05,NewsLens,global,116,21.0,12.0,8.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,13.0,1.0
257,2018-03-05,NewsLens,health,25,10.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
258,2018-03-05,NewsLens,life,70,17.0,13.0,3.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0
259,2018-03-05,NewsLens,politics,53,9.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,9.0,0.0
260,2018-03-05,NewsLens,tech,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261,2018-03-05,Storm Media,entertainment,4,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
262,2018-03-05,Storm Media,health,23,18.0,11.0,3.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263,2018-03-05,Storm Media,life,21,7.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
264,2018-03-05,TVBS,health,65,14.0,10.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,4.0
265,2018-03-05,TVBS,tech,39,7.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0
266,2018-03-05,今日新聞,finance,123,12.0,9.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,0.0
267,2018-03-05,今日新聞,politics,201,20.0,6.0,35.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,4.0,5.0,10.0,0.0
268,2018-03-05,報導者,global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2018-03-05,報導者,life,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270,2018-03-12,ETToday,entertainment,653,302.0,120.0,153.0,0.0,12.0,64.0,20.0,0.0,3.0,42.0,38.0,112.0,56.0,123.0,4.0
271,2018-03-12,ETToday,finance,174,25.0,8.0,13.0,0.0,1.0,0.0,11.0,1.0,0.0,2.0,1.0,8.0,8.0,26.0,2.0
272,2018-03-12,ETToday,global,100,20.0,3.0,12.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,3.0,4.0,2.0,20.0,0.0
273,2018-03-12,ETToday,health,100,45.0,31.0,8.0,0.0,6.0,5.0,31.0,0.0,1.0,0.0,2.0,10.0,2.0,24.0,1.0
274,2018-03-12,ETToday,life,255,107.0,56.0,73.0,0.0,5.0,17.0,15.0,0.0,3.0,7.0,9.0,31.0,45.0,57.0,1.0
275,2018-03-12,ETToday,politics,247,34.0,18.0,34.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,3.0,11.0,2.0,22.0,3.0
276,2018-03-12,ETToday,tech,48,7.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
277,2018-03-12,NewYorkTimes,entertainment,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2018-03-12,NewYorkTimes,finance,7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
279,2018-03-12,NewYorkTimes,global,17,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2018-03-12,NewYorkTimes,life,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
281,2018-03-12,NewYorkTimes,politics,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
282,2018-03-12,NewYorkTimes,tech,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
283,2018-03-12,NewsLens,finance,23,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0
284,2018-03-12,NewsLens,global,104,19.0,9.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,13.0,2.0,9.0,0.0
285,2018-03-12,NewsLens,health,25,7.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
286,2018-03-12,NewsLens,life,68,22.0,17.0,5.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,12.0,1.0,4.0,0.0
287,2018-03-12,NewsLens,politics,63,8.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0
288,2018-03-12,NewsLens,tech,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
289,2018-03-12,Storm Media,entertainment,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290,2018-03-12,Storm Media,health,17,12.0,10.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0
291,2018-03-12,Storm Media,life,17,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
292,2018-03-12,TVBS,health,41,8.0,3.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0
293,2018-03-12,TVBS,tech,29,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
294,2018-03-12,今日新聞,finance,180,24.0,13.0,8.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,1.0
295,2018-03-12,今日新聞,politics,196,24.0,5.0,25.0,0.0,2.0,0.0,7.0,2.0,0.0,5.0,3.0,9.0,3.0,21.0,6.0
296,2018-03-12,報導者,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2018-03-12,報導者,global,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2018-03-12,報導者,life,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2018-03-19,ETToday,entertainment,646,305.0,107.0,160.0,0.0,14.0,75.0,17.0,0.0,6.0,50.0,36.0,106.0,45.0,150.0,5.0
300,2018-03-19,ETToday,finance,196,38.0,11.0,18.0,0.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,35.0,4.0
301,2018-03-19,ETToday,global,100,29.0,14.0,17.0,0.0,6.0,4.0,4.0,0.0,0.0,3.0,0.0,7.0,2.0,17.0,0.0
302,2018-03-19,ETToday,health,100,47.0,24.0,11.0,0.0,3.0,11.0,27.0,1.0,1.0,1.0,1.0,7.0,7.0,14.0,1.0
303,2018-03-19,ETToday,life,276,100.0,51.0,63.0,0.0,5.0,17.0,13.0,0.0,0.0,4.0,10.0,20.0,41.0,53.0,1.0
304,2018-03-19,ETToday,politics,297,38.0,19.0,45.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,16.0,7.0,28.0,0.0
305,2018-03-19,ETToday,tech,49,6.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,2.0
306,2018-03-19,NewYorkTimes,entertainment,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2018-03-19,NewYorkTimes,finance,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2018-03-19,NewYorkTimes,global,23,6.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
309,2018-03-19,NewYorkTimes,health,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2018-03-19,NewYorkTimes,politics,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2018-03-19,NewYorkTimes,tech,2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2018-03-19,NewsLens,finance,19,8.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
313,2018-03-19,NewsLens,global,123,28.0,19.0,9.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,11.0,1.0,18.0,1.0
314,2018-03-19,NewsLens,health,36,11.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0
315,2018-03-19,NewsLens,life,75,27.0,21.0,8.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0
316,2018-03-19,NewsLens,politics,62,14.0,6.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,13.0,0.0,5.0,0.0
317,2018-03-19,NewsLens,tech,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
318,2018-03-19,Storm Media,health,26,20.0,14.0,3.0,0.0,5.0,2.0,9.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,1.0
319,2018-03-19,Storm Media,life,19,6.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
320,2018-03-19,TVBS,health,43,7.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
321,2018-03-19,TVBS,tech,31,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
322,2018-03-19,今日新聞,finance,119,22.0,14.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,5.0,4.0,10.0,1.0
323,2018-03-19,今日新聞,politics,230,21.0,12.0,26.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,1.0,15.0,4.0
324,2018-03-19,報導者,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
325,2018-03-19,報導者,global,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,2018-03-19,報導者,life,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2018-03-26,ETToday,entertainment,673,341.0,112.0,219.0,0.0,9.0,64.0,31.0,0.0,6.0,50.0,40.0,122.0,47.0,153.0,7.0
328,2018-03-26,ETToday,finance,215,29.0,5.0,18.0,0.0,1.0,3.0,16.0,0.0,0.0,2.0,1.0,9.0,7.0,29.0,2.0
329,2018-03-26,ETToday,global,100,21.0,11.0,13.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,5.0,2.0,14.0,0.0
330,2018-03-26,ETToday,health,100,43.0,29.0,11.0,0.0,6.0,7.0,22.0,0.0,2.0,0.0,1.0,5.0,1.0,18.0,1.0
331,2018-03-26,ETToday,life,270,111.0,55.0,64.0,0.0,7.0,27.0,17.0,0.0,1.0,7.0,9.0,31.0,32.0,63.0,2.0
332,2018-03-26,ETToday,politics,276,39.0,15.0,61.0,0.0,2.0,2.0,6.0,1.0,1.0,5.0,0.0,15.0,3.0,29.0,2.0
333,2018-03-26,ETToday,tech,41,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0
334,2018-03-26,NewYorkTimes,finance,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2018-03-26,NewYorkTimes,global,21,6.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
336,2018-03-26,NewYorkTimes,health,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2018-03-26,NewYorkTimes,life,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
338,2018-03-26,NewYorkTimes,politics,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2018-03-26,NewYorkTimes,tech,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2018-03-26,NewsLens,finance,31,10.0,4.0,2.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
341,2018-03-26,NewsLens,global,119,22.0,11.0,9.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,8.0,3.0,11.0,1.0
342,2018-03-26,NewsLens,health,41,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0
343,2018-03-26,NewsLens,life,55,22.0,15.0,8.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0
344,2018-03-26,NewsLens,politics,44,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
345,2018-03-26,NewsLens,tech,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
346,2018-03-26,Storm Media,health,22,16.0,12.0,3.0,0.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0
347,2018-03-26,Storm Media,life,20,8.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
